Time[Hrs],MTL-FX-EB_DS[mCD],MTL-FX-EB_US[mCD],MTL-FX-EB_Area[km2],MTL-FX-EB_power[MW],MTL-FX-EB_turbQ[m3/s],MTL-FX-EB_SlQ[m3/s],MTL-FX-EB_Mode[-],energy[MWh],value[Currency]
309.925,3.0029,0.3684,45.1119,0,0,0,2,12011.7,12011.7
309.983,2.97653,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.042,2.94233,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.1,2.905,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.158,2.86767,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.217,2.83033,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.275,2.7881,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.333,2.73933,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.392,2.69057,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.45,2.6418,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.508,2.5915,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.567,2.532,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.625,2.4725,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.683,2.413,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.742,2.3535,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.8,2.289,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.858,2.22367,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.917,2.15833,0.3684,45.1119,0,0,0,2,12011.7,12011.7
310.975,2.093,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.033,2.02567,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.092,1.95683,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.15,1.888,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.208,1.81917,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.267,1.74893,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.325,1.6752,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.383,1.60147,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.442,1.52773,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.5,1.454,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.558,1.38073,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.617,1.30747,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.675,1.2342,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.733,1.16093,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.792,1.08917,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.85,1.018,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.908,0.946833,0.3684,45.1119,0,0,0,2,12011.7,12011.7
311.967,0.875667,0.3684,45.1119,0,0,0,2,12011.7,12011.7
312.025,0.8057,0.3684,45.1119,0,0,0,2,12011.7,12011.7
312.083,0.737333,0.3684,45.1119,0,0,0,2,12011.7,12011.7
312.142,0.668967,0.3684,45.1119,0,0,0,2,12011.7,12011.7
312.2,0.6006,0.3684,45.1119,0,0,0,2,12011.7,12011.7
312.258,0.532033,0.3684,45.1119,0,0,0,2,12011.7,12011.7
312.317,0.462267,0.3684,45.1119,0,0,0,2,12011.7,12011.7
312.375,0.3925,0.3684,45.1119,0,0,0,2,12011.7,12011.7
312.433,0.322733,0.322733,44.8104,0,0,0,2,12011.7,12011.7
312.492,0.252967,0.322733,44.8104,0,0,0,2,12011.7,12011.7
312.55,0.1832,0.322733,44.8104,0,0,0,2,12011.7,12011.7
312.608,0.113433,0.322733,44.8104,0,0,0,2,12011.7,12011.7
312.667,0.0436667,0.322733,44.8104,0,0,0,2,12011.7,12011.7
312.725,-0.0261,0.322733,44.8104,0,0,0,2,12011.7,12011.7
312.783,-0.0946667,0.322733,44.8104,0,0,0,2,12011.7,12011.7
312.842,-0.162333,0.322733,44.8104,0,0,0,2,12011.7,12011.7
312.9,-0.23,0.322733,44.8104,0,0,0,2,12011.7,12011.7
312.958,-0.297667,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.017,-0.3648,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.075,-0.4306,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.133,-0.4964,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.192,-0.5622,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.25,-0.628,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.308,-0.691467,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.367,-0.754933,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.425,-0.8184,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.483,-0.881867,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.542,-0.941333,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.6,-0.9992,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.658,-1.05707,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.717,-1.11493,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.775,-1.1722,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.833,-1.22867,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.892,-1.28513,0.322733,44.8104,0,0,0,2,12011.7,12011.7
313.95,-1.3416,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.008,-1.3976,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.067,-1.4508,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.125,-1.504,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.183,-1.5572,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.242,-1.6104,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.3,-1.6588,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.358,-1.7064,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.417,-1.754,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.475,-1.8016,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.533,-1.84613,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.592,-1.88837,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.65,-1.9306,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.708,-1.97283,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.767,-2.01253,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.825,-2.0459,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.883,-2.07927,0.322733,44.8104,0,0,0,2,12011.7,12011.7
314.942,-2.11263,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315,-2.146,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.058,-2.17167,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.117,-2.19733,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.175,-2.223,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.233,-2.24867,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.292,-2.26617,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.35,-2.2804,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.408,-2.29463,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.467,-2.30887,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.525,-2.3181,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.583,-2.32067,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.642,-2.32323,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.7,-2.3258,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.758,-2.32683,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.817,-2.31867,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.875,-2.3105,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.933,-2.30233,0.322733,44.8104,0,0,0,2,12011.7,12011.7
315.992,-2.29417,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.05,-2.2778,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.108,-2.26007,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.167,-2.24233,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.225,-2.2246,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.283,-2.2018,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.342,-2.1752,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.4,-2.1486,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.458,-2.122,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.517,-2.09207,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.575,-2.0538,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.633,-2.01553,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.692,-1.97727,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.75,-1.939,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.808,-1.88673,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.867,-1.83447,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.925,-1.7822,0.322733,44.8104,0,0,0,2,12011.7,12011.7
316.983,-1.72993,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.042,-1.6685,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.1,-1.6034,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.158,-1.5383,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.217,-1.4732,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.275,-1.4034,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.333,-1.32733,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.392,-1.25127,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.45,-1.1752,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.508,-1.0978,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.567,-1.0124,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.625,-0.927,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.683,-0.8416,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.742,-0.7562,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.8,-0.6666,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.858,-0.5763,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.917,-0.486,0.322733,44.8104,0,0,0,2,12011.7,12011.7
317.975,-0.3957,0.322733,44.8104,0,0,0,2,12011.7,12011.7
318.033,-0.299133,0.322733,44.8104,0,0,0,2,12011.7,12011.7
318.092,-0.197867,0.322733,44.8104,0,0,0,2,12011.7,12011.7
318.15,-0.0966,0.322733,44.8104,0,0,0,2,12011.7,12011.7
318.208,0.00466667,0.322733,44.8104,0,0,0,2,12011.7,12011.7
318.267,0.105267,0.322733,44.8104,0,0,0,2,12011.7,12011.7
318.325,0.2042,0.322733,44.8104,0,0,0,2,12011.7,12011.7
318.383,0.303133,0.322733,44.8104,0,0,0,2,12011.7,12011.7
318.442,0.402067,0.402067,45.3341,0,0,0,2,12011.7,12011.7
318.5,0.501,0.402067,45.3341,0,0,0,2,12011.7,12011.7
318.558,0.600633,0.402067,45.3341,0,0,0,2,12011.7,12011.7
318.617,0.700267,0.402067,45.3341,0,0,0,2,12011.7,12011.7
318.675,0.7999,0.402067,45.3341,0,0,0,2,12011.7,12011.7
318.733,0.899533,0.402067,45.3341,0,0,0,2,12011.7,12011.7
318.792,0.996833,0.402067,45.3341,0,0,0,2,12011.7,12011.7
318.85,1.0932,0.402067,45.3341,0,0,0,2,12011.7,12011.7
318.908,1.18957,0.402067,45.3341,0,0,0,2,12011.7,12011.7
318.967,1.28593,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.025,1.3789,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.083,1.46733,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.142,1.55577,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.2,1.6442,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.258,1.7322,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.317,1.8176,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.375,1.903,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.433,1.9884,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.492,2.0738,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.55,2.1486,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.608,2.22163,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.667,2.29467,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.725,2.3677,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.783,2.4386,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.842,2.5079,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.9,2.5772,0.402067,45.3341,0,0,0,2,12011.7,12011.7
319.958,2.6465,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.017,2.7118,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.075,2.7671,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.133,2.8224,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.192,2.8777,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.25,2.933,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.308,2.975,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.367,3.017,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.425,3.059,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.483,3.101,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.542,3.13717,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.6,3.171,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.658,3.20483,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.717,3.23867,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.775,3.2678,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.833,3.29067,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.892,3.31353,0.402067,45.3341,0,0,0,2,12011.7,12011.7
320.95,3.3364,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.008,3.35813,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.067,3.37307,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.125,3.388,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.183,3.40293,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.242,3.41787,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.3,3.4294,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.358,3.44037,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.417,3.45133,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.475,3.4623,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.533,3.46193,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.592,3.45307,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.65,3.4442,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.708,3.43533,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.767,3.424,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.825,3.4065,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.883,3.389,0.402067,45.3341,0,0,0,2,12011.7,12011.7
321.942,3.3715,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322,3.354,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.058,3.32343,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.117,3.29287,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.175,3.2623,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.233,3.23173,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.292,3.193,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.35,3.151,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.408,3.109,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.467,3.067,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.525,3.0214,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.583,2.971,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.642,2.9206,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.7,2.8702,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.758,2.8178,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.817,2.7534,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.875,2.689,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.933,2.6246,0.402067,45.3341,0,0,0,2,12011.7,12011.7
322.992,2.5602,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.05,2.4968,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.108,2.43357,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.167,2.37033,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.225,2.3071,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.283,2.23933,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.342,2.16817,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.4,2.097,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.458,2.02583,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.517,1.95293,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.575,1.8757,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.633,1.79847,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.692,1.72123,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.75,1.644,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.808,1.56747,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.867,1.49093,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.925,1.4144,0.402067,45.3341,0,0,0,2,12011.7,12011.7
323.983,1.33787,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.042,1.26333,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.1,1.1896,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.158,1.11587,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.217,1.04213,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.275,0.9662,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.333,0.887333,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.392,0.808467,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.45,0.7296,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.508,0.6517,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.567,0.5796,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.625,0.5075,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.683,0.4354,0.402067,45.3341,0,0,0,2,12011.7,12011.7
324.742,0.3633,0.3633,45.0782,0,0,0,2,12011.7,12011.7
324.8,0.2922,0.3633,45.0782,0,0,0,2,12011.7,12011.7
324.858,0.221267,0.3633,45.0782,0,0,0,2,12011.7,12011.7
324.917,0.150333,0.3633,45.0782,0,0,0,2,12011.7,12011.7
324.975,0.0794,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.033,0.00833333,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.092,-0.0628333,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.15,-0.134,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.208,-0.205167,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.267,-0.274867,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.325,-0.3409,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.383,-0.406933,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.442,-0.472967,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.5,-0.539,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.558,-0.6034,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.617,-0.6678,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.675,-0.7322,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.733,-0.7966,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.792,-0.86,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.85,-0.923,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.908,-0.986,0.3633,45.0782,0,0,0,2,12011.7,12011.7
325.967,-1.049,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.025,-1.1098,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.083,-1.16767,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.142,-1.22553,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.2,-1.2834,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.258,-1.34067,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.317,-1.39433,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.375,-1.448,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.433,-1.50167,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.492,-1.55533,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.55,-1.6054,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.608,-1.65487,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.667,-1.70433,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.725,-1.7538,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.783,-1.79887,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.842,-1.84063,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.9,-1.8824,0.3633,45.0782,0,0,0,2,12011.7,12011.7
326.958,-1.92417,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.017,-1.964,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.075,-1.999,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.133,-2.034,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.192,-2.069,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.25,-2.104,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.308,-2.12897,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.367,-2.15393,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.425,-2.1789,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.483,-2.20387,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.542,-2.2225,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.6,-2.2386,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.658,-2.2547,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.717,-2.2708,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.775,-2.2835,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.833,-2.29167,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.892,-2.29983,0.3633,45.0782,0,0,0,2,12011.7,12011.7
327.95,-2.308,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.008,-2.31457,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.067,-2.31153,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.125,-2.3085,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.183,-2.30547,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.242,-2.30243,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.3,-2.2906,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.358,-2.2773,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.417,-2.264,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.475,-2.2507,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.533,-2.23153,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.592,-2.20797,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.65,-2.1844,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.708,-2.16083,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.767,-2.13453,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.825,-2.1014,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.883,-2.06827,0.3633,45.0782,0,0,0,2,12011.7,12011.7
328.942,-2.03513,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329,-2.002,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.058,-1.9572,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.117,-1.9124,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.175,-1.8676,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.233,-1.8228,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.292,-1.7705,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.35,-1.7152,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.408,-1.6599,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.467,-1.6046,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.525,-1.5418,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.583,-1.469,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.642,-1.3962,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.7,-1.3234,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.758,-1.2494,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.817,-1.1682,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.875,-1.087,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.933,-1.0058,0.3633,45.0782,0,0,0,2,12011.7,12011.7
329.992,-0.9246,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.05,-0.8334,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.108,-0.740533,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.167,-0.647667,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.225,-0.5548,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.283,-0.459,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.342,-0.361,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.4,-0.263,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.458,-0.165,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.517,-0.0671333,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.575,0.0304,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.633,0.127933,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.692,0.225467,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.75,0.323,0.3633,45.0782,0,0,0,2,12011.7,12011.7
330.808,0.4224,0.4224,45.4684,0,0,0,2,12011.7,12011.7
330.867,0.5218,0.4224,45.4684,0,0,0,2,12011.7,12011.7
330.925,0.6212,0.4224,45.4684,0,0,0,2,12011.7,12011.7
330.983,0.7206,0.4224,45.4684,0,0,0,2,12011.7,12011.7
331.042,0.816667,0.4224,45.4684,0,0,0,2,12011.7,12011.7
331.1,0.9114,0.4224,45.4684,0,0,0,2,12011.7,12011.7
331.158,1.00613,0.4224,45.4684,0,0,0,2,12011.7,12011.7
331.217,1.10087,0.4224,45.4684,0,0,0,2,12011.7,12011.7
331.275,1.194,0.4224,45.4684,0,0,0,2,12011.7,12011.7
331.333,1.285,0.4224,45.4684,0,0,0,2,12011.7,12011.7
331.392,1.376,0.4224,45.4684,0,0,0,2,12011.7,12011.7
331.45,1.467,0.4224,45.4684,0,0,0,2,12011.7,12011.7
331.508,1.55723,0.4224,45.4684,0,0,0,2,12011.7,12011.7
